Formula,E_hull_DFT (eV/atom),E_hull_ML (eV/atom),Delta (ML - DFT)
ThBC,47.9144,44.4222,-3.4923
PaCu4Mo,26.1282,23.9661,-2.1622
Ca2YHoHg4,10.4676,9.56,-0.9076
Ag2AsIr,29.6354,27.337,-2.2985
BaTaAu,22.8415,31.6708,8.8293
Tb6Ce2Tm3Sc,25.5888,27.2343,1.6455
Y2SeF,18.519,17.2861,-1.2329
KTl6Ga,40.6801,41.1407,0.4606
Cr2TcSe,40.0048,33.3816,-6.6232
NaZr2FeAu,61.8693,52.7411,-9.1282
Zr2Ge2W2C,50.5067,45.5106,-4.9961
Na(Ag2Pd)3,23.2188,19.4029,-3.8159
Na3Tl3Pd,32.3228,31.2942,-1.0286
Sn2Bi(Te2Pb)3,41.9336,41.1515,-0.7821
CdMo2Os,29.924,27.0288,-2.8952
Cr2TcSe,39.9172,33.3816,-6.5356
BaTa2Au,31.0304,33.7031,2.6727
Tb2Al2SnPd5,11.8316,14.07,2.2384
Ce3ThRu2,21.0003,25.1945,4.1942
La3(Nd4Ho)2,26.9704,25.1903,-1.7801
MnInAs2,35.1247,29.96,-5.1647
BeCrCoRh,22.5063,16.3427,-6.1636
LiMn3OF5,28.5183,22.2275,-6.2908
Na3Sn2Au5,32.01,31.4464,-0.5637
CaY4Ag5,23.3721,19.2507,-4.1214
BaPuPt,45.3435,38.4494,-6.8941
In2ReW,30.348,33.2538,2.9057
AgPt8,83.0704,58.2697,-24.8006
InReW2,34.7485,39.1685,4.42
Ni3SbIr,26.1678,23.5449,-2.6229
Tb2YHoHg2,17.7283,17.9557,0.2274
Cr2Sb2S,26.9265,19.4454,-7.4811
Si4MoRu2,19.4967,14.165,-5.3317
OsRhW2,105.6877,85.3954,-20.2924
Ce6Ge2NF,19.5862,21.5678,1.9816
SmY(HoHg)2,17.7658,17.9922,0.2264
Os2RhW,106.604,86.3709,-20.2332
ZrSc2TaCd,77.1555,63.7393,-13.4162
Pm7RuSe5,31.7039,28.1206,-3.5833
Na2Sr7,15.9766,15.6253,-0.3513
PdRhW3,38.3754,38.6069,0.2316
Cd2Sb2Se,32.72,27.6392,-5.0808
Li2GaHg,6.0206,5.7352,-0.2854
Pr3RhAu3,24.5104,24.1203,-0.39
TlAu11,47.6677,48.8007,1.133
Re2TcBr,47.2171,45.3355,-1.8816
Ac3SeS2,51.301,48.073,-3.228
Li3RuW,21.3105,17.1814,-4.1291
Nd2ErZr,44.4123,41.9932,-2.4192
Sc3BiB,0.0,3.353,3.353
BaSiOs2,25.0716,25.8894,0.8178
Ba2SiOs,15.1353,15.9067,0.7714
Ac8Ge3PCl4,34.3028,35.3362,1.0335
BaTaAu,12.0694,31.6708,19.6014
TbNbNi,51.3473,48.4861,-2.8613
Pr3Sn3Rh,7.4621,9.1044,1.6423
Ba3(SiOs)4,20.3577,19.9044,-0.4534
AcNpSeS2,57.9607,50.5803,-7.3803
Na3Te5O12,0.6407,0.0,-0.6407
Na3Zr5O12,2.025,2.0443,0.0193
PuSc2Tl,33.1642,35.6102,2.446
TaCuAu3,38.768,39.4639,0.6959
TlCr2Se,29.7065,26.7697,-2.9368
Tb2Sm8Y,24.4516,26.1445,1.6929
Pr(CdHg2)6,5.6146,5.965,0.3504
TaTc2Au,67.5938,61.3971,-6.1967
La2Dy8Tl,33.9049,32.0024,-1.9024
Pa2SnPb,52.1012,55.3839,3.2827
HfPaI,70.9067,61.7638,-9.1429
LiTiInCo,25.5907,22.3052,-3.2855
ThAl11,4.0315,6.2149,2.1834
PrAl11,0.0,0.42,0.42
ScAl11,0.0,1.2149,1.2149
PuAl11,4.0543,6.3614,2.3072
TbAl11,1.0329,3.0792,2.0463
NpAu11,45.1614,47.126,1.9647
SmAl11,0.8615,2.9254,2.0639
TmAl11,1.4324,3.4487,2.0163
Nb8Al,126.1293,104.0812,-22.0481
Cr2WSe,26.4879,25.2142,-1.2737
Ac3(SeS)2,55.6617,49.7006,-5.961
KBaOs3,30.7515,31.3699,0.6185
PaAl(SiO4)2,9.53,10.0602,0.5302
AgBi2Mo,39.5628,39.3588,-0.2041
Cr2WSe,26.5091,25.2142,-1.2949
NaAg2BiMo,32.7237,28.8741,-3.8497
NpF5,16.1514,18.4571,2.3056
ZrSiTe2O,40.2975,33.7009,-6.5966
CsRbIrBr6,14.5921,14.9775,0.3854
LiEr2Si,23.4872,23.3441,-0.1431
Ca3Ga2GePd9,14.3335,15.0269,0.6935
K(IO2)2,28.2672,23.2977,-4.9696
Y2Ho3Hg2,26.3764,24.1669,-2.2094
Na7Pb2,30.7633,26.8228,-3.9406
KScPb2,27.0768,30.1111,3.0342
NdGdLu2,30.2946,32.3516,2.057
Tl2IrOs,47.6488,47.2442,-0.4046
TcRu2Br,39.9559,34.4333,-5.5226
BaCa11,4.6532,5.7956,1.1424
Cr2WSe,26.5115,25.2142,-1.2974
LaSmDyCd,30.7697,28.6554,-2.1143
Cs3TmTe3,28.0482,28.8905,0.8422
Cs3ThTe3,33.0754,33.8043,0.7289
TcRu2Br,40.0476,34.4333,-5.6143
GdHfPd,63.1936,51.1914,-12.0022
PrSmLu2,21.8639,25.0069,3.143
TaCuGe,11.9114,15.5309,3.6194
CrInGaRu,14.4108,15.0973,0.6865
Li2Ge3Br8,14.2465,14.6035,0.3571
Ta2CuAu,32.7702,35.7201,2.95
AcPuSeS,58.9353,54.3499,-4.5853
Li2Nd3Ga8,10.5599,12.0478,1.4879
PaRuPt2,64.7341,53.5596,-11.1746
Ta2TcBr,45.0565,43.7725,-1.284
ZnRe3C,58.4804,47.222,-11.2584
BeBRu,0.0,4.8427,4.8427
TaPdAu3,40.6212,41.9145,1.2933
BaLi2In,8.9845,8.5667,-0.4177
TaPd3Au,28.9833,30.5362,1.5528
CoHCSe,26.4513,19.8308,-6.6204
CeSn2F8,13.222,13.2299,0.008
TaSn2Au,31.8272,34.7033,2.8761
Cs2BaVI6,30.2937,27.8313,-2.4624
Ta2TlSi,35.4887,37.9913,2.5025
ZrBeBr,30.3372,28.4178,-1.9194
ScCr2Co,15.7421,13.9358,-1.8064
ScNiCl2,21.2938,20.0728,-1.221
TaTlSi,35.173,34.8585,-0.3145
Rb2HfCu,40.0465,28.8047,-11.2418
BaZr2Tc,66.9654,55.4734,-11.492
ZrCr2Se,41.1372,34.3572,-6.7799
NaYAu2Se,36.761,34.1958,-2.5652
BaTaAu2,33.504,35.0742,1.5702
ReNiGe2,35.7208,27.7273,-7.9934
Pr2TmW,15.8014,19.292,3.4906
TlReAg,41.5281,40.8672,-0.6609
Nd8Te4AsP3,24.7656,25.0552,0.2896
SmBeC,10.2686,9.7041,-0.5645
ScVCr,33.8391,27.2284,-6.6107
Mn2CrS6,60.4042,43.8286,-16.5756
Li4MnAu,24.7998,21.8536,-2.9462
MnSnPPb2,46.7996,42.2904,-4.5092
MnSiSnIrS,42.0538,33.0593,-8.9945
LaReMo,41.6519,34.2713,-7.3806
TiFe2Ni,26.809,20.1838,-6.6252
TlTe2OsI,40.3476,39.8267,-0.5209
BeAlCoRh,29.1583,20.0367,-9.1216
YbRuPb2,34.2241,37.1545,2.9304
LiHoAgCl5,6.5559,7.3487,0.7928
Tl2TeOs,47.2533,48.2884,1.0352
K3BaMo,12.4932,10.7656,-1.7277
PrYMg,6.0874,6.491,0.4035
Tl3TeOs,47.7474,48.3249,0.5775
Pr12Ag6Pt,11.4444,8.42,-3.0244
SbTePt2,61.3938,46.7348,-14.659
SiRu3F,23.382,21.2873,-2.0947
TlTeOs2,45.4095,46.9962,1.5867
In2HgRh,22.1226,19.5194,-2.6032
CrMoPt2,50.7305,40.0018,-10.7287
Pr7YEr12,17.9272,18.3002,0.3731
Ta3SnSb,36.8607,36.6406,-0.2201
TaTcAu2,49.6209,49.9252,0.3043
CuSbW2,32.9689,33.638,0.6691
YReMo2,37.4055,31.151,-6.2545
TbPm2(PrNd2)2,18.3665,20.7033,2.3368
Pa2PbSe,58.5658,58.7742,0.2084
TcAsRh,50.5906,42.3582,-8.2323
TaTcAu3,56.0664,53.1395,-2.9269
TlReAg,42.0407,40.8672,-1.1735
TcAsRh2,50.279,39.9272,-10.3518
Th2Ga3Ni4Sn,22.0882,22.692,0.6038
BeCrFe,13.2601,10.535,-2.725
MnNb2Tl,108.852,91.2436,-17.6084
TaAu2,43.7553,46.7187,2.9634
BaNb2Cr,72.2229,60.0153,-12.2076
BeCrOs,16.3798,14.6952,-1.6845
InReMo2,26.119,26.9811,0.8621
Li2Pd8Pt3,31.6524,26.4295,-5.223
BeCuAs,7.1126,6.6041,-0.5085
ReMoPt,52.3428,43.1825,-9.1602
La2GeSb3Ir4,41.4338,36.5587,-4.8751
TaAu5,45.91,47.8066,1.8966
YPb2Se,41.3022,40.3794,-0.9228
ReMo2Pt,43.1234,37.6884,-5.4351
YReSb2N,79.727,67.9968,-11.7302
Zr2GaNi2,43.371,37.9055,-5.4655
Re2MoPt,49.2945,44.4589,-4.8355
ZrCd2Re,73.5348,58.9876,-14.5472
Ba8P3SeCl4,9.5092,7.3664,-2.1428
BaSrCr2,17.4572,14.9123,-2.5449
Ca2Ga2SnPt5,43.5322,31.9217,-11.6105
SrCr2Cd,15.9801,12.9781,-3.002
ZrGaNi3,25.9399,23.5286,-2.4112
BeFeW,16.2815,18.3173,2.0358
InTc2Ag,59.5978,50.183,-9.4148
RuPt2,58.1532,48.4957,-9.6574
InTcAg2,40.3193,33.9321,-6.3871
BeBrF,0.0,0.0,0.0
Pr3Ag5Te12,20.8078,18.332,-2.4757
GdCrC2,43.847,36.3088,-7.5382
YPbSe,37.7044,36.8888,-0.8156
InTc2Ag,59.6046,50.183,-9.4215
TcW2Br,45.9281,44.8442,-1.0839
SnGeAu2,31.2103,33.073,1.8627
Ca2ZrOs,37.759,35.6669,-2.0921
CdFeCu2,27.2131,23.6182,-3.5948
KLi2W,11.3677,12.891,1.5233
Zr2CdRe,93.3545,74.4348,-18.9197
Gd2SnOs,29.8673,33.487,3.6197
CaZr2Os,61.0788,54.6662,-6.4126
PrPa2Tc,55.7673,55.1531,-0.6143
Na2Pa(SnTe2)3,35.3838,34.1,-1.2838
Zr2CdRe,92.8985,74.4348,-18.4637
LaRu2Se,25.9619,22.9299,-3.032
Hf(US3)2,67.693,53.4662,-14.2268
YPb2Se,41.1253,40.3794,-0.7459
TcW2Br,45.8202,44.8442,-0.9759
HfTiRu,25.899,21.3412,-4.5578
Ir(PtS3)2,62.2966,45.9702,-16.3265
Sn2Ru,13.3408,17.1365,3.7957
Sr(ZrRh)2,54.2067,44.2818,-9.9249
Ac2Se(SO)2,39.8981,35.9547,-3.9434
LaSc2TaCr,72.052,55.9963,-16.0557
GaPdPt2,47.9114,35.6962,-12.2152
YHo2ScHg4,13.4442,13.2717,-0.1725
TaBeGa,35.7983,31.7989,-3.9993
Sm2EuSn,24.4813,27.0868,2.6055
Pr12Dy2Ho5,9.5759,9.1158,-0.4601
Tc2NiAg,56.1839,47.1882,-8.9957
Mn2NiIr,87.519,74.856,-12.663
MnTcSe,80.2907,64.071,-16.2197
Zn2CdBr,11.4799,12.129,0.6491
LiTcRu2,31.5952,30.9197,-0.6755
BaCa2RhBr,13.5535,11.1563,-2.3972
ZnCd2Br,14.4144,15.0057,0.5913
TmCuS2,30.794,26.8947,-3.8993
InCuSi2,11.1156,9.4232,-1.6924
CrSbS2,41.6878,26.8733,-14.8145
Be3TlIn,15.21,16.2884,1.0784
ZrScV2Hg,73.2409,58.1784,-15.0626
NpMnIrRu,61.5486,54.5179,-7.0308
LiTcRu2,31.5623,30.9197,-0.6426
FePBr2,23.0492,19.9988,-3.0504
TcSnAs,41.3618,37.5412,-3.8207
Pm2PrOs,21.8399,25.3541,3.5142
LiTcRu2,31.5865,30.9197,-0.6668
MnBeCd2,35.538,29.6682,-5.8699
PrNd8In5,20.597,22.0672,1.4703
Mn2BeCd,55.76,44.0281,-11.7319
Nd8GeP3Se4,23.9434,23.29,-0.6535
HfCu3Mo,46.9881,33.0882,-13.8999
AlAs2W,28.9552,26.9484,-2.0068
Ac6PtSe3S2,59.4543,53.057,-6.3973
AlAs2W,29.1141,26.9484,-2.1657
MnCrBS2,45.9422,33.8455,-12.0966
TcSe3S,59.4526,46.3288,-13.1238
Os3Au,44.0351,48.0434,4.0083
AlAsW2,35.3052,34.1853,-1.1199
TcSeS,59.1963,47.3557,-11.8406
MnRuS,50.1713,39.3512,-10.8201
Ac2Bi4Rh3Au,53.6977,50.1351,-3.5626
V2SbAu,81.9679,66.7745,-15.1934
CaMgRe2,22.614,25.1771,2.5631
TaAlCuAu2,29.9351,30.59,0.6549
Sc2ZnP,26.6831,22.4366,-4.2465
CaMgRe2,22.5421,25.1771,2.635
YHoAgHg,27.1278,23.3185,-3.8094
GdYHoHg,26.9685,25.4456,-1.5228
TiNbPCl2,33.007,27.7911,-5.2159
Rb3AlRe,11.4168,11.1633,-0.2534
YHoHgPt,41.2626,32.9934,-8.2692
TaAl3Pd,13.1958,14.9737,1.7779
LiPmNd2,18.7673,21.4519,2.6846
NpCo4Hg,15.7521,18.2691,2.5171
Sc2ZnP,27.3091,22.4366,-4.8725
Rb(TlSi)2,24.0311,22.7584,-1.2727
CuSi2Tc,33.4732,26.7402,-6.7331
CaTa2Au,31.7982,35.2195,3.4213
Ac(Pr5Tm2)2,9.7535,10.8955,1.142
PrPuGe2,13.1626,17.0486,3.886
Ac4PtSe2S,60.8994,54.4516,-6.4478
TaVAu,86.5755,73.8773,-12.6982
CeY2(TmSe2)3,34.426,30.8682,-3.5578
CsZr2Rh,68.2232,56.7864,-11.4368
Be2PIr,13.3043,14.2467,0.9424
Si2PtSe,41.8644,30.2917,-11.5727
TaNiGePtAu,34.7301,31.3378,-3.3923
Rb2GaBi,14.26,14.9257,0.6657
SiPt2Se,60.3311,45.1329,-15.1983
RbGaI2,10.6403,11.1521,0.5118
YHoHg2,19.2904,17.2805,-2.0099
Cs12IO3F4,19.6112,19.3986,-0.2126
Mg2SiAu,17.0414,16.9604,-0.081
RbGaBi2,26.5404,28.3381,1.7977
Co2TcHAu,33.5362,29.8476,-3.6886
TaMnAs2,38.953,34.8382,-4.1149
SmEr2Ga,22.8044,24.9272,2.1228
La(TiSb)2,23.6858,19.3244,-4.3614
Ba2Ga2Sb4Pb,29.1922,23.7207,-5.4715
Pm8P3RhI4,22.1258,20.9182,-1.2076
Ca2InRe,18.0136,20.0954,2.0818
TaNiGePtAu,41.1993,31.3378,-9.8615
TaNiGePtAu,34.7206,31.3378,-3.3828
TaNiGePtAu,34.6795,31.3378,-3.3418
Ni2Rh4Au5,40.6331,35.8593,-4.7737
TaNiGePtAu,34.6944,31.3378,-3.3566
Tl2Sn2Pb5,45.1198,46.76,1.6402
ZrInSe,55.3425,47.741,-7.6015
Hf2Cd2Ge,61.7624,46.7574,-15.0051
TlOsRu2,25.1581,30.5927,5.4346
ScSeCl2,31.6357,28.0018,-3.6339
TaTl3(AuSe3)2,47.678,43.3695,-4.3085
CaMoRh2,29.878,24.5158,-5.3621
La3TlRu,27.3992,24.1806,-3.2186
Pr3YPb3,18.4509,20.9849,2.5339
Tc3AgHg,64.2387,51.6924,-12.5462
CaMoRh2,29.4669,24.5158,-4.9511
AsRhW2,34.9759,34.0674,-0.9084
CsRbNO2,36.6014,35.6008,-1.0006
Y2Te2W,38.1232,31.0313,-7.0918
In(ReSi)2,18.6105,20.5695,1.959
Mn2Co4(CuS4)3,47.0964,33.1206,-13.9759
Ta2Ti5Fe2Au,10.1681,11.2387,1.0706
Ni7Rh3,13.4213,11.5299,-1.8914
Pm2AgHg6,8.6009,8.4859,-0.115
AsRh2W,37.5268,33.427,-4.0998
Pr3Ho5In,12.673,15.3523,2.6793
Na3TeH,14.8452,13.5322,-1.313
Sc2Nb2Cr,58.8508,48.306,-10.5447
Rb3Ac3SnS8,43.4303,35.3113,-8.119
Y3(HoHg2)2,19.1455,16.1271,-3.0184
Sr5(NiAu)2,19.4737,18.7573,-0.7165
LiLaCuSn,42.0732,34.5187,-7.5545
TaTcBiAu2,57.3677,54.5696,-2.798
BeTe2W,34.4668,33.6009,-0.866
LiNb2Al,68.9841,59.193,-9.7911
Ac8Pt3Se4S,63.0552,55.3622,-7.693
MnTcAs2,53.1304,44.538,-8.5924
Si(BiTe2)2,41.7642,39.7929,-1.9713
TmThGaNi,27.4747,30.7971,3.3224
Ta3Nb4Au,90.6959,80.1103,-10.5856
SrCr2Pt,32.5608,23.4391,-9.1217
Ba4P2Br,4.8541,3.629,-1.2251
InReSi3,21.3152,18.0109,-3.3043
Pr(BRh2)6,42.3002,33.1179,-9.1823
CsTaTe3,22.2204,24.1334,1.913
Pr6SiTe12,24.8243,23.6738,-1.1506
HfNbCu2,74.7387,59.5858,-15.1529
CuSnOsC,55.4966,47.5731,-7.9235
Er6Pd2S,23.4957,24.0564,0.5606
YRu3C,5.9035,8.3938,2.4902
AcCeSe2S,40.7124,36.3904,-4.3221
LiLaMg30O32,1.8172,1.9795,0.1624
TaMnIn2Au,45.7234,41.6468,-4.0766
PrThGe2,13.0476,17.7098,4.6622
Er3PaRu3,28.6284,31.6031,2.9747
CsLa3Tl,46.3653,36.1103,-10.255
Hf2Zr2Ge,99.9118,75.2279,-24.684
CeYCu3,16.8531,16.1499,-0.7033
TlCr2Te,28.2357,26.9899,-1.2458
Hf6FeTe2,104.7704,75.6769,-29.0935
HfTeRh,70.3805,53.3583,-17.0222
Rb3Np3TlS8,46.9137,38.6457,-8.2679
La2ScTaSb,81.9814,62.8536,-19.1277
Mn4PbBr2,72.5578,55.8812,-16.6766
LiRe2W,30.0961,34.6271,4.531
Pr(Sm2Er5)2,26.4903,27.6739,1.1836
GeBi3Ir,43.9715,45.0239,1.0524
Ga2AsPt,24.6041,20.785,-3.819
Zn3SbBr3,18.532,17.747,-0.785
Y5HoTm7,24.2895,25.6728,1.3833
ThGaNi,26.3812,21.9204,-4.4608
MnAg2AsP,42.5246,32.5425,-9.9821
CeSc2Hg,8.4986,10.904,2.4054
SmY5Ho7,22.7613,24.3292,1.5679
K3(Rb4Ag)2,8.8124,6.7831,-2.0293
Pa2CoSn,40.1413,44.2665,4.1252
PaCo2Sn,24.947,27.9697,3.0228
Zr4Cd10In,40.2683,36.1479,-4.1203
TaV2Au,97.2346,80.661,-16.5736
La2TaSb,46.1741,33.0771,-13.0971
Sm2GaSi2Ir5,26.0592,26.4701,0.4108
TlAsPb,34.2574,35.7191,1.4617
Pd(Se3Br)2,33.2632,28.958,-4.3052
Nd2NbGe4Ir3,35.1664,34.7322,-0.4343
SiTcIrAu2C,51.3151,45.1815,-6.1336
ZnCrOs2,26.3066,28.6487,2.342
Ta2NbAu,65.5522,62.3457,-3.2065
PmNdGdSc,22.5758,24.0792,1.5034
SiTcIrAu2C,44.7079,45.1815,0.4737
Pr4Ho10Tl,21.1777,22.7774,1.5997
Pr3SiO,0.0,0.0,0.0
Nd2Ge4Ir3,23.4538,26.5329,3.0791
Tl3Sn3Hg,27.8981,29.6053,1.7072
TaNbAu2,68.1308,64.4505,-3.6803
Ho3Sn3Hg,16.0961,19.1992,3.1031
ReWAu2,43.7717,47.0441,3.2723
AcTmSe2S,42.2109,37.9709,-4.24
TaPdAu,13.5116,21.1875,7.6759
Ta2Nb6Au,108.4423,91.3112,-17.131
Tl3Te3Au,43.4051,43.7534,0.3483
Nb2CrAu2,70.9648,62.6044,-8.3603
SrCr2Re,26.6976,20.656,-6.0416
Ta2Sb2F,45.7141,39.5842,-6.1299
TaPdAu2,31.0839,35.1046,4.0207
Cs3TlTe3,26.2746,27.3997,1.1251
La12MgGe5,36.6751,25.5343,-11.1408
K8Rb3Sn2,10.982,10.1186,-0.8634
TaV3Au,104.8889,84.0422,-20.8467
BaY2Co,52.9803,42.1897,-10.7906
CaZrTi2O7,0.0,-0.0,-0.0
SiOsSe,35.2047,33.2095,-1.9952
Mn2RuW,73.2276,58.8475,-14.38
SiOsSe,35.6198,33.2095,-2.4103
V2ZnRu,63.8551,54.222,-9.6331
Er(HgI3)3,15.4796,16.9057,1.4261
Rb2YNF6,16.1785,14.9629,-1.2156
RbBi3C,47.8911,43.4635,-4.4276
La(MnI3)3,37.8165,32.1275,-5.689
TaCrMo2,44.3835,36.7792,-7.6043
TaCr2Mo,42.8166,33.5742,-9.2425
SmY5Tm7,24.0295,25.4157,1.3862
PrNdGe2,8.7503,11.1953,2.4451
Gd2CuBi,29.5761,31.6225,2.0463
Pm2PaRu,46.6995,44.0693,-2.6302
GdHfCoRh,63.1284,47.9596,-15.1688
Li2MoPb,17.5352,19.0753,1.54
SrTa2PAu,35.8145,31.0902,-4.7243
BaYCo,39.8137,34.8838,-4.9299
BeTlRh,33.5398,29.8486,-3.6912
Ni2Pt8Rh3,67.3434,46.987,-20.3564
Ca6Pd23,14.7016,15.8238,1.1223
Ta2Pd3Au,21.5033,25.6154,4.1121
Nb3PdBr,92.1802,76.5713,-15.6089
Th8P3PtSe4,49.8145,47.3692,-2.4452
ThGa3Ni2,11.5888,15.024,3.4352
Zr3ZnRu,64.1156,53.9983,-10.1173
TaNi2PdAu,24.3297,25.952,1.6223
DyThTlSn,40.9177,43.9748,3.0571
TaAuNF2,30.9276,28.5409,-2.3867
TaTe2AuI,38.7232,38.0531,-0.6701
BaYCo2,31.3733,27.694,-3.6793
LiTlW,30.5328,33.4306,2.8978
HgSbMo,20.3754,18.5739,-1.8015
AcLaGdIn,41.1953,39.1144,-2.0809
Ba2YCo,32.7917,26.6767,-6.115
MnAs2W,41.765,36.3054,-5.4595
AcLa2(DyTm)2,40.6137,36.9223,-3.6914
Pr2VO6,10.8448,7.0189,-3.8259
ZrScCdTc,91.0973,76.086,-15.0113
Pa2AlGa3Cu4,21.1057,20.637,-0.4687
ReW2Au,41.601,46.3965,4.7955
ZrSeBr,52.5347,45.1031,-7.4316
PaBeOs,29.0164,35.1904,6.174
Sr2HgPbO5,2.7691,5.4894,2.7203
ReWAu3,46.218,47.3767,1.1587
BeBiP2O,20.0025,17.8462,-2.1563
TlAgIr3,44.9171,44.5401,-0.377
UOs,55.2127,60.8935,5.6808
Ac2Pm(SeS)2,50.2279,43.561,-6.6669
Hf2PAu,76.5398,59.2733,-17.2666
ZrSbTe2,56.7324,50.1058,-6.6266
Ba2YCo,28.5317,26.6767,-1.855
TcAg2Ge,37.0754,31.1105,-5.9649
La8Sm3Mg2,37.9802,28.2544,-9.7257
YHo2ErHg4,16.4599,13.4251,-3.0349
AcTiAsO2,11.7446,13.9746,2.23
Cs6Se2S,29.4519,26.9082,-2.5437
Hf2HgMo,69.1916,51.0467,-18.1449
Ag2AsIrPb,34.1133,31.9892,-2.1241
Zr2CuRe,60.8335,54.5084,-6.3251
BeCd2Te,21.5451,20.9714,-0.5737
Be2CdTe,17.5628,16.4457,-1.117
Mg3(AgI4)2,18.7972,18.4477,-0.3495
Sm8Dy3Mg2,22.1707,23.7681,1.5974
ThBeRu,20.1852,24.9642,4.779
Y2SeBr,21.556,21.2167,-0.3393
Pr4Dy3Er2,8.9584,11.5915,2.6331
Na2Sb3Au5,38.5038,35.4035,-3.1003
BeCdTe2,26.4027,26.3246,-0.0781
Li2TbTi2O7,18.7944,17.0674,-1.727
Be2CdTe,17.7807,16.4457,-1.335
Be2CdTe,17.5341,16.4457,-1.0884
Pr2SnSe,0.0,2.0456,2.0456
InCuC,30.6346,25.1759,-5.4588
Ta3V8Au,110.6603,87.954,-22.7063
BeCd3Te,21.5907,20.4381,-1.1527
Ru3PtW2,46.3947,35.3559,-11.0387
Mo2IrRu,29.6148,27.8368,-1.778
Be3CdTe,15.6187,13.1881,-2.4306
TaGeAu,24.4515,30.1181,5.6666
La(TeS3)2,47.9501,35.6511,-12.2989
Tb6OsSe2,32.2946,32.8093,0.5148
Hf2CrMo,78.6231,58.9777,-19.6454
Te2PbBr,44.4427,39.6255,-4.8172
PrZr2Pa,64.9527,58.5467,-6.4059
RbOsRh,25.5512,23.0615,-2.4897
Pr8BiTe4P3,10.769,11.6906,0.9216
CuReAg,27.5051,26.9436,-0.5615
InCuC,24.8877,25.1759,0.2882
TeRu3Se,29.339,28.4213,-0.9177
Ac2Nd8Y3,28.4699,29.7404,1.2704
BaV3O9,21.6363,18.7006,-2.9358
CuReAg,26.4617,26.9436,0.4819
Pr3In5O12,0.0,0.0,0.0
Pr8Mg3Co2,3.2222,2.5032,-0.7191
Nd8Mg3Co2,19.2289,18.5198,-0.7091
Ac8Mg3Co2,43.8033,42.7881,-1.0151
Lu3Al3Si2Ir,28.4541,26.9636,-1.4905
La8YHo5,40.8749,31.5591,-9.3158
TaBe2Au,26.7613,26.2576,-0.5037
ScBiO3,61.3298,54.7795,-6.5503
Ce2LuTh,37.4178,40.5408,3.123
BeSiTc,43.2869,35.4793,-7.8076
LiFeSnCl5,8.8112,8.0439,-0.7673
Tb2BeCu,19.183,18.6497,-0.5333
ScWCl2,30.0732,29.0016,-1.0716
ErHfPd4,20.0388,19.0487,-0.99
NaCdSbTe2,35.1605,30.9642,-4.1963
NaSiAu2Br,30.1309,27.6992,-2.4317
Tm8ZnP3Se4,27.0052,26.0869,-0.9183
TcOs4W,92.7342,79.5859,-13.1484
Hg4C5,34.6561,24.3446,-10.3115
HfBeTc,70.7664,55.4046,-15.3618
Sc3I7O,37.6853,35.6763,-2.0089
Rb2Nb2Tl,65.0387,55.8372,-9.2015
TmBiAu,43.629,45.9739,2.3449
Tb5PrY7,17.7862,19.1928,1.4066
AgHg2SbTe4,30.4576,27.4444,-3.0132
PrY7Er5,18.8548,20.25,1.3952
RbBaBe2,1.6641,2.1089,0.4447
PrY7Ho5,18.4467,19.8506,1.4039
Dy(Tm5Sc2)2,24.1886,25.646,1.4574
Rb10Te4S,15.2897,13.488,-1.8018
K2HgBiO,16.0206,15.3874,-0.6332
Pr3(AgSn)4,20.2242,17.1506,-3.0737
YAgRu4,22.3594,19.8925,-2.467
TiBeFe,7.3636,6.9176,-0.446
TiBeIr,3.9432,10.021,6.0778
Ta2CuSnC,50.852,44.635,-6.217
Ca4C3,30.5284,22.1502,-8.3781
TaSb2Au,43.8669,35.3486,-8.5183
ScWCl2,30.2946,29.0016,-1.293
TaAuC2Br,45.7494,37.8607,-7.8887
AcSmSe2S,40.9192,36.7585,-4.1606
CeSc2Ta,72.3902,62.5018,-9.8884
TmZrSN,45.1974,39.8984,-5.299
YSeBr2,20.4282,19.9972,-0.4309
Tl10SbPb4,50.9846,50.8622,-0.1224
BeVFe,55.617,41.6156,-14.0014
Sc2ZnP,26.5523,22.4366,-4.1157
BeVOs,48.0988,45.8136,-2.2851
Ba6Pd2S,6.0434,5.7251,-0.3182
EuGa2Ag,13.4906,13.5169,0.0263
Ac2Mn(SeS)2,61.12,51.5973,-9.5227
Pm6Pd2S,20.4534,20.9256,0.4722
CaAsIrO5,11.014,12.2504,1.2364
Be2Hg2As,3.4799,2.8481,-0.6318
Cs2NaNiI6,20.8691,21.23,0.3609
Ca4ErPa3P8,29.6902,27.4373,-2.2529
Tm2Hf(SN)2,44.0541,34.8506,-9.2035
ZrHg2As,26.8569,23.6288,-3.2281
Cs3NaNi2Br9,13.253,13.2844,0.0313
Ca4SmPa3P8,29.4252,27.1541,-2.2711
DySb2Pd,28.1796,25.8417,-2.3379
BaGa3Tc,12.0455,13.4398,1.3943
TiGeAu,23.0867,23.1659,0.0792
Ac4Ce3UP8,25.5154,27.6142,2.0988
KNbGa2Sn,40.0032,34.5657,-5.4375
Hf2InCoH,62.7402,46.5795,-16.1607
Hf2SbAs,76.8406,56.8597,-19.9809
SmThGe2,20.4824,25.18,4.6977
HfBeZn,31.9256,22.5888,-9.3368
Cs2RbRhI6,19.8979,19.0569,-0.841
Ce6DyTe8,32.8762,33.6518,0.7756
