Formula,E_hull_DFT (eV/atom),E_hull_ML (eV/atom),Delta (ML - DFT)
Er3In12Au5,18.844,20.9593,2.1153
Er2Tm6Zr,33.1811,33.1159,-0.0652
KCd2Bi,24.2424,25.2207,0.9783
Er6Ga3C,20.8063,21.5541,0.7478
TaCuSi,21.0784,22.225,1.1465
Li4Ti3Mn3(TeO8)2,42.1111,37.1072,-5.0039
RbCoRe3,27.7851,29.0257,1.2406
RbCo2Re,9.5814,13.4478,3.8664
LiW,12.9934,19.8714,6.8781
LaCuPd,19.5527,16.8412,-2.7114
Ac5InAg4,46.4888,45.8812,-0.6076
Nd2Y6Sc,11.8901,13.1006,1.2105
IrRu2Br,31.8103,27.888,-3.9223
SnMo,0.0,0.0,0.0
Er13Mg2,25.8242,27.2584,1.4341
Er5Mg24,7.1531,7.9297,0.7766
KSn2As,15.7383,16.6889,0.9506
LaCr2Tc,42.8281,35.0383,-7.7898
Er6SnSb2,26.3492,26.5263,0.1771
Ga2(HgPb)5,23.2253,23.9858,0.7605
InSiTe2,29.9228,27.9052,-2.0175
La6Y2Sc,32.9249,21.996,-10.929
SmDy2Be,20.6462,23.5573,2.9111
CaErCuPd,16.1479,16.4892,0.3414
Th3CoSi3,27.6653,29.2494,1.5841
Pu3CoSi3,27.7056,28.9423,1.2367
Pr3CoSi3,0.0,0.0,0.0
Pm3CoSi3,11.0705,12.5302,1.4598
CaGaIr,23.1499,20.5941,-2.5558
Cr2TcOs,38.2056,36.2345,-1.9711
Li4VCr(WO6)2,28.7439,25.9165,-2.8274
Tb3YTe3,14.2656,15.714,1.4484
Sr2YCu,25.2046,22.2791,-2.9256
TmPu2(SeS)2,53.5165,47.1785,-6.3381
MnRh2S,63.7145,48.7096,-15.0049
Ac4In3Ag,43.2632,44.2786,1.0154
Tm3Th4ScSe8,45.091,41.1597,-3.9312
Pm(ErSc)3,14.6029,15.5936,0.9906
CuAsCSe2,48.3539,39.663,-8.6909
CeCrN2,7.557,8.9212,1.3643
Y3Er3Pu,22.4178,25.0949,2.6771
Ac2(InAg2)3,34.0442,31.2504,-2.7938
TaAs3,17.2029,18.8721,1.6692
ZnInCo,20.9663,15.3946,-5.5717
MnAsIr2,49.1452,46.6247,-2.5206
La5YPb3,42.1766,34.0497,-8.1269
GdHoBeZn,22.0364,21.0891,-0.9473
BaGa3Ni,9.4981,7.8722,-1.626
IrRu2Br,32.0288,27.888,-4.1408
Nd(TmSc)3,13.8934,15.8468,1.9535
La4YTm10,35.5111,31.5172,-3.9939
Pm3NdSc3,13.8033,13.7775,-0.0257
AcY2Ho5,14.4088,18.924,4.5151
Tb3NdSc3,12.0797,14.5715,2.4918
Cr2TcOs,38.3112,36.2345,-2.0767
YTl(GaI3)2,12.0188,14.2073,2.1885
BaBe2PPb,17.9384,17.0079,-0.9305
Ac2Y5Ho,28.3831,30.1983,1.8151
Sc3NiI3,0.0,1.5769,1.5769
NiP2SeCl,19.8513,15.7917,-4.0596
ZrIr2Se,50.0801,46.4966,-3.5835
TiSiOs3,31.0185,31.0226,0.0041
AgRu3Pt,36.7724,29.6572,-7.1152
NbCrI2N,47.5785,39.9667,-7.6118
Pr5Dy3Hg2,2.0387,4.4558,2.4172
MnAsIr2,49.1645,46.6247,-2.5399
YbGeN2,4.2262,8.9179,4.6917
CuMoRh3,44.5009,30.8185,-13.6824
Ga2FeAs2,18.6581,16.1681,-2.49
CuMoRh2,41.7836,31.7305,-10.0531
AlCrNi2,16.537,17.8259,1.2889
BeTlHg2,13.0811,13.6071,0.526
Cs3PmPa3Se8,44.2516,39.7376,-4.5139
YCuPdPt,44.2516,34.8722,-9.3794
TcPt2W,69.6617,57.3341,-12.3276
TaTc2Au,67.5478,62.7181,-4.8298
BeCrSb2Te,29.0196,23.8605,-5.1592
Sc3Pt3Rh,24.5796,12.8717,-11.7078
CeGd2Be,24.0152,25.1435,1.1282
NiICl2,10.2267,8.0717,-2.1549
Sb2Pt2Au,58.1806,43.6472,-14.5334
Na2LiSn,15.1096,13.5582,-1.5514
Cr2CuOs,17.9728,18.5425,0.5697
CeGdBeZn,21.2767,20.2321,-1.0445
YbOsN3,24.614,21.6724,-2.9416
CrCu2Os,18.6903,18.8555,0.1652
Mn2FeS,60.1948,53.642,-6.5528
Er6ZrSc2,32.344,31.4962,-0.8478
Ca2Co3Si,17.2338,12.399,-4.8348
La2Tb5NdY,26.121,24.6723,-1.4487
MnGa2S,38.2019,30.5028,-7.699
YZnNi4,31.7231,29.8695,-1.8535
La2Tb2NdY,27.5626,24.0243,-3.5383
OsRu2Br,26.946,27.0453,0.0994
Ac4TmAg5,44.2832,42.9379,-1.3453
Mn4Br5,50.4979,42.2712,-8.2267
Pr2Sm2Y5,7.5836,9.9356,2.3519
LaTb3NdY,23.6947,23.2514,-0.4433
Ga(FeAs)2,31.7418,26.013,-5.7288
Pr12Re3N5,20.631,20.5142,-0.1168
Ac4TlAg3,50.1021,49.322,-0.78
NaBeGa2,8.186,8.5761,0.3901
LiLa2Gd,33.4332,26.0718,-7.3614
Ac2Tl5Ag3,44.5289,44.2101,-0.3189
Ba3Np2O8,8.5869,11.0133,2.4264
CrAgW2,63.1845,52.4626,-10.7219
Ac6Tl2Ag,53.9152,55.7286,1.8134
Ga(GeAs)2,5.5969,7.2721,1.6752
Tc2SbAs,60.2097,52.3229,-7.8869
PdRuRhW,41.5391,38.4249,-3.1142
GaSiN,6.2936,3.6674,-2.6261
Y2Ga2Cu,15.4504,14.3833,-1.0671
Sr2(CuAg)5,18.0368,16.068,-1.9688
Li2LaGd,20.6182,17.2664,-3.3518
NbPIN2,48.7256,38.9607,-9.7649
Ru2PbBr,31.8309,30.9559,-0.875
AcAgPb,49.0809,49.1018,0.0209
CuP2Au,20.2246,20.1491,-0.0755
Be2AgMo,16.2004,13.3798,-2.8205
Hf3Mn5S12,58.3753,38.7613,-19.614
Li2TmMnS4,43.4604,34.1551,-9.3053
Be2AgMo,16.1402,13.3798,-2.7604
GaSb2P,30.0074,23.6764,-6.3309
Nb2SiAg,82.3027,67.3141,-14.9886
TiNiB2,7.0858,8.595,1.5092
Ac3Tm2(AgPb2)2,47.5949,48.2238,0.6289
Zr3TlSb,78.6941,63.91,-14.7841
Sb2RuPbAu,41.4958,38.245,-3.2508
TaTcAu,59.0223,58.0233,-0.9991
BeAg2Mo,23.1918,18.8018,-4.3901
Cu2PAu,20.7654,20.9036,0.1382
TaTcAu2,55.9983,50.5356,-5.4627
Tb(SmSc)3,11.6601,13.9399,2.2798
TaTcAu,59.0187,58.0233,-0.9955
BeV2Cd,66.131,52.5786,-13.5524
Sm(HoSc)3,12.9016,15.1331,2.2315
Zn(Cd5Au2)2,25.8012,26.5398,0.7385
Sm3TmSc3,12.2652,14.3236,2.0583
SbRuAu3,41.8167,40.6606,-1.156
LiTlW2,32.6523,35.8417,3.1895
LiHfTcSn,64.2089,52.4871,-11.7218
Tb3ThSc3,17.3244,20.368,3.0436
Ga3TcSe,33.5955,29.3485,-4.247
EuScCd2,17.6316,19.324,1.6924
AlCd2SiAu6,37.9467,38.005,0.0584
Ac3ScTl3,45.8652,49.3254,3.4601
Na3Nb(CuSe3)2,42.6123,34.5296,-8.0827
Nb3NiS6,69.5843,53.3566,-16.2277
LiCa4Pb5,27.9053,29.6043,1.6989
TaTcAu2,56.2769,50.5356,-5.7413
Al(CdBi)2,27.9722,29.4729,1.5007
Sm(DyTh2)2,43.5242,47.894,4.3698
Sc6InTc2,52.8501,46.0629,-6.7871
AcTm2Ag,39.3712,39.7324,0.3611
CsAlAg3,24.404,21.1282,-3.2758
LaPm4Sm3Se8,36.3818,31.3523,-5.0295
FeSnAs3,26.3651,23.2483,-3.1168
SrCaMnTe2,41.4304,35.2458,-6.1846
LaGdTm2,35.611,33.6135,-1.9976
MnMo2As,35.0738,32.9761,-2.0977
ReSbAs2,26.8067,26.0776,-0.7291
Hf4AsP,94.4655,66.8736,-27.5919
YZr2Sc,53.9849,45.5203,-8.4645
AcNpTe2Se,45.78,45.7552,-0.0249
Cs2LiCaP,22.4558,20.2582,-2.1975
La3Pm3PuSe8,43.9237,35.911,-8.0127
PmHoZn2,16.7676,18.7806,2.013
BaTe3Pb2,33.8583,34.2432,0.3849
TcAg2W,81.9307,65.6732,-16.2575
Ce2SiPd,20.332,20.6581,0.3261
CaCo2SiTe,23.2008,17.5411,-5.6597
LaPr2Te,20.4704,16.3194,-4.151
CaBe2Re,21.1911,19.1991,-1.992
TaWAu,41.0952,45.3046,4.2094
AcAg2Pb,44.6535,43.3578,-1.2956
CaBeRe2,29.253,28.2438,-1.0092
SrTaAu2,44.17,39.7905,-4.3796
BeSnIO2,54.51,46.4536,-8.0564
Be2SiP,11.768,10.1564,-1.6116
TmGaNi,14.6441,17.7771,3.133
Ce3Al3Si2Pd,22.91,21.5112,-1.3989
CuSiPt,38.0889,27.1367,-10.9521
HoZrCu2,34.8721,31.7559,-3.1162
SmGd2Fe,20.9972,24.2488,3.2515
GaCu2AsPt,26.17,19.6097,-6.5603
YZr2Sc,53.9764,45.5203,-8.4561
Sm2Fe3Ru,22.7622,19.9791,-2.7831
ErNiPt,41.0923,33.6937,-7.3986
CrInMo2,15.1626,17.5492,2.3866
Y2ZrSc,32.8517,31.5002,-1.3515
Pr12Ho7Tl,9.729,10.8053,1.0763
Pr(Dy3Te4)2,31.8693,30.7485,-1.1208
Cr3InMo,13.6102,13.4168,-0.1933
Sm2Fe3Ru,15.398,19.9791,4.5811
AcAgPb2,50.0717,50.5763,0.5046
CrTe2Br,35.7445,33.7475,-1.997
YZrSc,39.1685,34.4004,-4.7681
LiMg2Ru,3.5406,5.4106,1.87
LiYb2In,23.499,23.7206,0.2216
ZnTcSe2,49.2936,41.189,-8.1046
Tb3Pu(PaP3)2,24.2296,26.5309,2.3013
Na3Tl7Sn2,39.2629,38.4474,-0.8155
ZnTc2Se,60.5758,51.9195,-8.6563
Zr3AlC,62.7932,51.225,-11.5682
Y2ZrSc,32.8445,31.5002,-1.3443
SrMnAl2Si,35.3287,29.2055,-6.1232
Nd2Fe3Ru,15.3794,14.4774,-0.902
BaMoOsPb2,36.2806,35.0065,-1.2741
Hf2ZrSc6,46.2731,37.3431,-8.93
Zn2TeOs,25.3529,26.1162,0.7633
Mg2ZrWI,34.7547,30.6392,-4.1155
Li3Ac2AgPd4,22.7598,23.7394,0.9796
Tm6Ge3SeS2,29.7366,27.8042,-1.9324
SrAlSi2Tc,44.5762,34.7584,-9.8178
AcLa3TbNd,40.7509,33.7361,-7.0148
ZrAsAu2,50.333,46.4744,-3.8586
HfSi2Au,55.272,42.879,-12.393
Al4GeAsH,13.5925,10.8074,-2.7851
LiAcAgPd,28.2125,28.7406,0.5281
SrGaSi2Tc,37.5472,28.7649,-8.7822
CdSiIr2,23.7261,26.1536,2.4275
CdAgP2,14.492,14.3385,-0.1535
BeZnTe2,25.9691,24.6939,-1.2752
CaMo2Pt,31.5161,26.4843,-5.0318
LiPtW2,42.1157,37.4118,-4.7039
Pm3SmTh3Se8,43.8035,39.8623,-3.9412
LiPuSeO5,14.484,16.7561,2.2721
CaCoIr,22.9133,26.5837,3.6704
Hf2CdW2,77.2858,62.9394,-14.3464
MnAsOs,50.6513,47.2318,-3.4194
AcNdAsCl,26.0827,27.475,1.3923
Hg2RhPb,25.4831,23.32,-2.163
CsNbAgSb2,58.46,47.4469,-11.0131
Dy2ScCd6,19.1597,20.8037,1.644
Sm2HO,11.644,13.5609,1.9169
AcAgIr,40.7209,44.1182,3.3974
LiTcP2Cl,27.1787,21.7797,-5.3989
CsTl3O,35.4119,35.9035,0.4917
LiPtW2,41.8363,37.4118,-4.4245
Ce2ScHg6,5.589,6.8884,1.2994
Ac2InIr,31.3217,37.7486,6.4269
MnAsOs,50.6153,47.2318,-3.3835
AcNi2Ag,27.1742,28.364,1.1898
Ho2ScCu6,18.1034,17.8185,-0.2849
Re2MoAu,39.309,40.4958,1.1868
TcP2IrI,42.5534,35.1607,-7.3927
Ta2ZnAu,32.0955,35.8508,3.7554
PaCuSb2,34.7625,32.7069,-2.0555
NdInBi2,33.791,35.9219,2.1309
Zr2NF,41.8062,32.2037,-9.6025
Co2ReTc,36.4022,36.536,0.1338
Ac2La6Sc,49.4555,38.6597,-10.7958
AcAgP4,18.2914,19.2517,0.9603
Mg2TlGeIr,21.5659,23.0777,1.5117
Pr3SnPt,1.8643,0.2469,-1.6174
Tl2SnSb,39.0472,38.2005,-0.8467
SbAsRu3,23.4538,21.861,-1.5928
RbTh2N,41.2668,42.5693,1.3025
PmInBi2,33.8522,36.1985,2.3463
KRbAg2,17.2451,13.7526,-3.4925
SiMoBr,14.299,13.1391,-1.1599
RbThN2,24.6166,26.3712,1.7545
TcSeS2,63.6205,51.3941,-12.2264
Ti2Sn2Ge,20.0593,12.9091,-7.1501
MnInI2,38.1191,34.2117,-3.9074
VGeF2,40.696,32.9459,-7.75
TlRhW2,44.8018,39.1597,-5.6421
TiFeNi2,30.0496,22.1263,-7.9234
ZnGaBiSb2,32.739,28.7231,-4.0159
TaMn2Al,59.5009,52.5822,-6.9187
Sc2TaAu,77.4146,67.5669,-9.8477
AsF,0.0,0.0,0.0
Ca8In,6.5878,7.925,1.3372
PmInSb2,28.5742,26.5487,-2.0255
Ni2BiBr,20.1439,21.9784,1.8345
TlMoPOsRu,24.6905,25.8451,1.1546
SmInSb2,28.6601,26.4205,-2.2396
Sr2ZrNbI,59.0821,49.1078,-9.9743
IrRu2SeI,39.2626,31.9421,-7.3204
YB2C,69.17,55.006,-14.1641
AcAgIr,46.443,44.1182,-2.3247
Nb2SbMoH,68.6662,56.9036,-11.7627
KLi2Os,12.0953,12.7482,0.653
Sm2InSb,23.0107,24.4864,1.4757
LaMn3Be,70.3608,55.2556,-15.1052
Nb2AgAu,84.9579,74.1145,-10.8435
Y2BiBrF,23.8684,23.9419,0.0734
Si2SnOs2,28.5381,25.5136,-3.0244
MoP2RhI,29.1347,21.607,-7.5277
PmCo5H11,3.309,4.3656,1.0566
MnInNi2,34.441,33.237,-1.204
Rb2TaIn2,17.1604,17.6082,0.4478
Y2TeIr,21.0582,25.2543,4.1961
YCr2Mo,32.5651,27.858,-4.7071
SrTaS3,42.5698,32.901,-9.6688
TbInBi2,34.7067,37.6872,2.9805
InSnSb2,32.617,28.2799,-4.337
LiInIrO6,11.4733,12.737,1.2637
HfTiFe2Te,40.6178,30.9669,-9.651
InAgOs2,34.6384,35.7024,1.064
Sr2CrOsI,22.9489,21.4212,-1.5277
Ge2PtSe,34.0284,27.2238,-6.8047
InAgOs,31.5911,32.5181,0.927
Sn2PdBr8,14.428,14.3308,-0.0972
K2CaMn,32.8326,27.113,-5.7196
HfNbCI,75.6854,60.2268,-15.4586
AlGaBi,18.6719,20.9339,2.262
CeGdPbAu,37.9789,40.7586,2.7797
CaTb8,24.2503,26.4152,2.1649
PmFeOs,26.5789,27.5011,0.9222
Fe5Co5Ir2,26.8622,21.7738,-5.0884
AlGa2Bi,18.7796,20.6389,1.8593
AcTmLuAg,40.22,41.1192,0.8992
TmThGePt,41.8016,38.3904,-3.4112
Al2Tc2Ag,40.3499,35.1515,-5.1984
Pa2CrSb,47.0707,46.5227,-0.548
LiWAu,29.197,31.7039,2.5069
Cd2Ge2Mo,11.465,13.5351,2.0701
Cr2TeAu,27.0741,26.2195,-0.8546
NaAl2TcC,41.6406,31.5777,-10.0629
TaCo2AuI,43.0931,35.1604,-7.9327
CeCrFe4,13.2761,12.0459,-1.2302
LiMnGaNi,53.8431,48.0309,-5.8122
Rb2CuSbBr6,15.8725,14.7811,-1.0914
Zr2CuSi,55.193,44.5368,-10.6562
Be(V2Si)2,84.2632,65.1433,-19.1199
In(SiOs)2,19.4075,20.3886,0.9811
ZrCuSi2,34.8392,27.6376,-7.2016
BaCoMo2,12.2784,12.5794,0.301
Be2AlTl,27.0515,23.5524,-3.4991
Li2CrSbH,12.1609,10.6213,-1.5396
CsBeHgTe2,18.8559,19.336,0.4801
Rb2BaCrI6,15.6841,15.4001,-0.284
Sm2InTe,22.2397,24.7931,2.5535
Be2AlTl,26.8752,23.5524,-3.3227
LiMn(ZnS2)2,42.0347,32.3915,-9.6431
Y2InCo8,23.0276,21.019,-2.0086
CoMoSe2Br,31.3465,25.3326,-6.0139
CoMo2CBr,29.095,23.3396,-5.7554
Cs2Sc(TeO4)3,24.5325,23.3222,-1.2103
EuCd2Cu,18.2341,19.5117,1.2777
LiHg2W,12.6003,13.7206,1.1203
Pr2TlI,3.3599,17.4664,14.1065
TaRhAu,44.8675,43.3746,-1.4929
Cs2NdPu3O12,14.1934,18.0231,3.8296
Mn2SbS4,60.9423,45.3497,-15.5926
CoMoAs2Br,16.2582,14.6772,-1.5811
GdHoLuTl,35.4371,38.1434,2.7063
LiGaNi3,6.0351,7.7347,1.6996
Ta2CoAu,52.7612,46.91,-5.8512
Sm(DyTl2)2,40.2067,41.7244,1.5177
LiGaNi3,5.9831,7.7347,1.7516
AcAgO4,10.1229,11.8206,1.6976
Ac12Ag3O5,25.8838,28.7319,2.8481
NaLiGa2Ni,9.4597,9.4925,0.0328
PaTaRu2,33.6792,39.2207,5.5416
LiAcAgPb,36.938,37.2941,0.3561
La2CuGe,29.3935,21.7096,-7.6839
LiAcAgHg3,15.4009,15.2186,-0.1823
LiPaGaNi,20.394,23.4323,3.0383
YInCo2,30.5907,28.5617,-2.029
Ac2Zn4AgSn3,24.9215,25.4688,0.5474
Ti3NbTe,40.7095,36.041,-4.6685
Fe2NiSbH,35.966,26.9503,-9.0156
KHgGe2,5.1367,5.9947,0.858
AcPuAg2,49.768,48.4851,-1.2829
AcPuAg2,49.7809,48.4851,-1.2958
Ac2Zn4Ag3Sn,27.1396,26.1776,-0.962
YInCo,33.1021,34.5112,1.4091
Sm2AlZn16,8.9728,9.6888,0.716
Cr2TeOs,25.8614,25.9951,0.1337
Zr2AgP,57.4664,46.6467,-10.8197
SmThPa,52.979,57.6233,4.6444
CaBeTc,43.4747,34.6275,-8.8472
Tb2AsBr2,15.57,18.2481,2.6781
Ca2BeTc,33.9264,27.1102,-6.8163
Ga2Ag2Ru,16.119,14.7137,-1.4053
EuPbSe2,43.2201,39.4555,-3.7646
Cs2ScAsBr6,17.1602,15.4253,-1.7349
TiOsSe,23.9635,25.1717,1.2082
Si2Ru,12.337,12.3401,0.0031
SrAc3Tc,60.0287,56.9296,-3.099
RbBaCd2Ni,11.8945,10.4362,-1.4583
Al2PbAu2,26.8608,29.3268,2.4661
Al3TcAu,33.1118,28.5391,-4.5727
AcSmAlAg,30.7325,31.8203,1.0878
NbHPdRh2,51.1883,40.8689,-10.3194
Nb2HPdRh,69.7382,57.031,-12.7072
NiWN2,20.3948,19.7734,-0.6215
CoGe2,8.0704,11.6995,3.629
TeOs2,34.2361,41.327,7.0909
AlCoAu,35.4185,29.8161,-5.6025
Sb2TeAu,33.7465,31.5863,-2.1602
AlPt2W,54.9236,42.6154,-12.3082
YbAlAg2,21.8016,20.9185,-0.8831
Mn2AlAu2,53.7431,47.5269,-6.2161
Pr3MgTe6,18.2286,18.3938,0.1652
In2MoIr,27.9316,27.8532,-0.0784
LaTm(NiAs)2,30.758,24.8358,-5.9222
ReTeW,32.1206,43.8643,11.7438
FeCu,23.5853,34.1267,10.5414
BaHf(CuSe2)2,43.3327,33.1268,-10.2059
Hg2GePb,15.4839,16.5862,1.1023
Mn2GeRuN,64.4107,53.719,-10.6917
CoNiIr4,43.6061,42.8396,-0.7665
InMoI3,21.5297,21.8804,0.3507
TlCuBiI5,25.3402,26.5371,1.1969
BaSiNi3P,10.0315,7.7647,-2.2667
YNiW,69.6177,63.0015,-6.6163
ErTiAu,30.3937,28.5632,-1.8304
NaCdSn,21.3691,20.6674,-0.7016
YNiW2,61.7123,57.9886,-3.7237
RbBaCa2Ni,6.2983,5.0751,-1.2232
RePt,46.0704,46.0402,-0.0301
BaScNi2,11.2842,8.5152,-2.769
Al2TlZn,16.3084,17.931,1.6226
NbHPdRh2,51.2394,40.8689,-10.3705
Nb3AuCl,95.8696,79.6006,-16.269
YbPb,34.2934,45.5995,11.3061
P2IN,22.1529,16.4563,-5.6966
Al2CoCu2,13.9827,11.7519,-2.2308
Ca2Ac6Nd,46.9518,49.7123,2.7605
Pr3SmSe6,22.2846,19.2525,-3.0321
AgP,13.964,13.1643,-0.7997
Ag2PPt,39.1397,29.2969,-9.8428
BaAl2Ni,12.2221,10.2979,-1.9241
Zr2CrFeOs,59.4313,47.5329,-11.8983
AcLaAs,41.3052,37.8296,-3.4755
Ca2Cu(PPt4)3,67.8789,46.5049,-21.374
Al2SbAs,27.9652,21.9116,-6.0536
YNi2W,55.6318,51.0525,-4.5793
InAg2P,21.7666,19.5749,-2.1917
LuZrOsAu,54.8264,52.7994,-2.0269
Ac3LaPrNd,39.7667,40.0114,0.2447
NiC3,43.0894,32.0771,-11.0123
CeZrOs2,51.5346,49.5071,-2.0275
Pr5Nd3Sm,4.2865,7.3108,3.0243
OsN,0.0,0.0,0.0
AlSbAs,31.7021,24.7271,-6.975
TaPAu,31.7658,31.9415,0.1757
PrNi3B2,0.8228,3.1172,2.2944
AlSbAs,36.1127,24.7271,-11.3856
InSbN2F,15.6224,13.7829,-1.8395
Pr3HgTe6,18.3452,18.5382,0.1931
KZr2AgOs,56.9305,47.1283,-9.8021
GdBe2Ni,11.3943,11.7001,0.3058
Nd12NiSb6,30.4071,28.2212,-2.1859
Pr2GdBe,6.3643,8.402,2.0377
Nd2CuNi3Sb4,34.2254,27.907,-6.3184
Ag2IrPb,40.1481,38.738,-1.4101
Ba2NaGd,13.6145,13.78,0.1655
Ni2RuRhN,35.3971,30.0678,-5.3293
CoPC,27.0066,24.3451,-2.6615
BaAl2Ni,12.568,10.2979,-2.2701
BaAl6Ni,7.3777,6.9401,-0.4376
Ca3SbN,0.0,3.1644,3.1644
BaBeP,11.819,10.5562,-1.2628
CaGdSc,17.8615,16.4797,-1.3818
CrFeSb3,38.5916,29.4122,-9.1793
Yb2(ZnGe)3,11.575,14.7714,3.1964
In3RuN,35.7586,33.0195,-2.7391
Ca2Mo,9.1726,11.3139,2.1413
SrHoBi2,37.1154,39.1822,2.0668
BaNaNiGe,10.4963,9.3577,-1.1385
K12Sb3Cl5,5.4662,4.2165,-1.2497
Pr3AgSn,0.0,0.0,0.0
Ru2Br4N,29.1715,25.4725,-3.699
MoSeIO2,41.1687,34.7038,-6.4649
Y2NiW,78.1177,66.3105,-11.8072
Dy2HfAl,50.2616,42.5713,-7.6903
BaCrNi,14.1843,15.3698,1.1855
Ac2SmAg,46.3659,47.6554,1.2895
YbGaRh2,29.2531,24.8045,-4.4486
PaInSb,43.9427,42.9164,-1.0263
Li6Mn5SbO12,71.6642,62.9076,-8.7566
AcSm5Ag4,31.2794,30.6966,-0.5828
BeGa2P,10.1816,10.4949,0.3133
InFe2Tc,31.2461,27.4989,-3.7473
YbInAg,22.6674,23.4545,0.7871
Cd2Pb,28.6667,31.5675,2.9009
Be(TcP)2,32.3544,28.4818,-3.8726
Pu4GeRh2,56.2046,54.267,-1.9376
YbSm3,23.604,26.7194,3.1154
LaTb2NdP4,16.4113,16.8909,0.4796
Rb2CrGeBr6,14.1734,12.8298,-1.3436
LaTa2,33.0439,34.5432,1.4993
BePW2,72.5513,62.9535,-9.5978
Cs2GeRhAu,31.5497,28.7008,-2.849
SrCr(InBr3)2,18.3834,18.1466,-0.2367
ReTcPt,74.0297,62.511,-11.5187
Be2CrCuP,28.9474,22.5721,-6.3752
InNClF2,18.1133,16.3283,-1.785
YbAg2,32.2837,29.3596,-2.9241
Be2TeP,12.8447,12.149,-0.6958
MoAsSe2I,42.3023,37.9842,-4.3181
LiCa2BeP2,16.8943,13.5198,-3.3744
Cs2KTmBr6,10.6029,12.7205,2.1176
BeP2Cl,5.4772,5.2201,-0.2572
Mn3VS6,69.5652,52.0747,-17.4905
LiCr2In,11.2729,10.0006,-1.2723
Fe4CoSb,23.4517,19.1802,-4.2716
TaMnAg,56.1261,49.7521,-6.374
Y(InPb)2,29.0945,29.9095,0.8149
Mn4ZnCo,73.456,57.4971,-15.9589
RbGeSb,13.5383,11.2888,-2.2495
Cs2TaMoI6,23.4587,24.3831,0.9244
BaFe4Cu,18.046,14.7845,-3.2615
TcMoAu,52.5271,50.9776,-1.5495
BeAsP2Br,15.021,11.9674,-3.0535
Be2InAgP,12.7504,10.8913,-1.8591
LiIn2Re,21.5156,22.4721,0.9566
RbNa(MnBr3)2,24.6955,21.5477,-3.1478
BeVP,38.0087,30.9564,-7.0523
LiTaIn2,20.5964,21.2623,0.6659
La2TcSe,60.5137,46.0456,-14.4681
Al3TlAu3,25.3366,26.9124,1.5758
YbTa(PO4)2,10.9123,9.8993,-1.013
YIn2Pb,28.1773,29.5248,1.3475
CrCdTe2,27.9356,27.0861,-0.8495
EuIn2Pt,38.8451,33.1897,-5.6554
NaCd2Cu,17.5364,16.9087,-0.6277
UTaMn4,83.8977,72.7549,-11.1428
DyHfRu,62.1121,51.0878,-11.0243
AcSm2Ag,36.6325,37.618,0.9855
NaAcSmAg,36.4663,35.5793,-0.887
EuDy2Y,24.3076,26.3498,2.0422
Yb2TlFe2,19.8796,23.1105,3.2309
YbTl2Os,40.6497,43.4016,2.7519
TiInN2F,7.5796,8.4865,0.9069
Y2ErCu,12.2241,12.1829,-0.0412
SmPRu2,14.8323,19.8463,5.0139
LiHo(PAu)2,24.6054,24.7094,0.104
BaZnNi,8.8444,7.1441,-1.7002
MnTlCdB,46.419,39.4908,-6.9282
Sb2Ru2N,38.8482,33.5979,-5.2503
LiP,0.0,6.1498,6.1498
CaPr(MgGe)2,13.158,10.6863,-2.4717
RuAu2N,53.8502,50.5824,-3.2678
Gd2OsRh,36.9456,36.9393,-0.0063
HoTa3,35.0116,40.316,5.3044
Li2NbC,46.2534,38.4894,-7.764
LiSn2C,21.8948,20.5712,-1.3236
GdLuOs,34.6512,38.7011,4.0499
Na2SrSc,17.3193,15.8844,-1.4349
TaPAu,31.8218,31.9415,0.1196
BaInNi,12.8699,11.5681,-1.3018
Tl3Pd(RhSe3)2,46.1265,39.0574,-7.069
Rb2YMn4,60.6206,48.8088,-11.8119
Na2HfTc,66.9985,52.643,-14.3556
VFePS2,62.5298,47.2712,-15.2585
SrNdTlPt,44.0831,38.8884,-5.1947
ReIN2,73.6922,69.3464,-4.3458
Co3Cu,22.0991,19.4952,-2.6039
NaSn5Rh3,25.3887,21.5453,-3.8434
RuRhN2,42.2832,35.8046,-6.4785
Y2Ho7,25.0901,28.5502,3.4601
Na2VAs2,34.9012,28.2762,-6.625
OsRu2N,34.9865,35.7222,0.7357
Hf2CoOs,84.4671,60.2331,-24.234
TlAg2P,29.6017,27.1413,-2.4604
YSiCl2,43.8449,43.0568,-0.7881
Zn3(CoPb)2,28.0946,23.6991,-4.3955
Mg3Co,7.7106,4.1963,-3.5142
Li3MoC,16.5627,13.1847,-3.378
Tb2CuGe3Ir4,25.488,27.9526,2.4646
La2TbTmP4,20.2967,18.0634,-2.2334
BaSiNi,11.6449,7.6204,-4.0245
LiSnC2,37.1902,28.3015,-8.8887
MnHPt2Rh,66.431,47.1929,-19.2381
LiCSe,21.4954,12.3834,-9.112
BaSiNi2,13.3593,8.5981,-4.7612
Li2RuC,16.9393,16.83,-0.1093
Rb2CoW,12.1815,12.3601,0.1786
Zn2CrCd,12.5427,11.331,-1.2117
CaTmGaSn,15.7184,18.1474,2.429
PaSi2Ru,31.1596,28.762,-2.3976
BaSiNi,11.8697,7.6204,-4.2493
YSiCl2,44.1349,43.0568,-1.0781
RbLiReC2,45.9314,35.2135,-10.7179
MnInS2,57.8198,41.4089,-16.4109
Li4CaMn,18.1208,15.6683,-2.4525
