Formula,E_hull_DFT (eV/atom),E_hull_ML (eV/atom),Delta (ML - DFT)
Pm4Ho5Er4,27.5682,29.095,1.5269
Ca3Br,6.6637,6.9875,0.3238
TbHoTi4,12.7559,15.3882,2.6323
BaIn2HPt,22.1673,19.8285,-2.3388
Mo2OF2,14.964,15.3681,0.4041
Ac3(LaTm)4,47.6031,43.4137,-4.1894
Na3Ge5Pd6,11.2446,12.2249,0.9804
Na3Sb5Pt6,54.4967,40.8305,-13.6662
TcTeP,46.3294,40.8854,-5.444
Rb2LiGdBr6,12.2699,12.6918,0.4219
Ba5Pr3S8,25.4871,19.1646,-6.3225
LaCdRu2,26.0873,24.6943,-1.393
Ca2PuMoO6,32.2604,29.2965,-2.964
PrBC,0.0,0.0,0.0
LaMoO5,19.4163,16.7083,-2.708
Li2PuMoO6,26.8764,24.629,-2.2474
Pr12Nd7Tl,8.4263,9.3205,0.8942
NaYSO4,17.504,17.5868,0.0828
ThTaTi2,28.3533,32.4875,4.1342
NdYCu2,25.7386,22.9356,-2.803
K12Sb3Br5,12.5099,10.8201,-1.6897
CuAg2Bi,31.1793,28.6877,-2.4916
Rb3(Hg2As)2,20.4922,16.9959,-3.4963
Te2PPt,44.3377,38.8436,-5.4941
Ca3Pm5S8,35.0446,28.5751,-6.4696
Ca2MoIrO6,30.0846,26.937,-3.1477
Tl3(AsSe2)2,49.8909,45.3989,-4.492
YB3O,45.2943,36.1866,-9.1076
CeYO4,18.1362,16.2397,-1.8964
PuFeO5,5.7257,7.3389,1.6133
CrGaMoO6,12.0014,10.7179,-1.2836
KSbF4,8.4223,8.2634,-0.159
FeReO5,0.0,0.0,0.0
NpMn10Co3,69.8049,55.341,-14.4638
UMn10Co3,69.7336,55.2406,-14.493
Er6CuBi2,27.3946,29.6301,2.2355
BaCaMo,9.827,9.7191,-0.1079
CrCd2MoO6,13.5829,12.6505,-0.9324
CePr12Tm7,11.2553,11.3746,0.1193
CaLaMo2,22.5832,21.2221,-1.3611
NdSm4Th,32.1153,33.962,1.8467
OsW2O,93.4278,77.2133,-16.2144
Ni6SnGe,13.3981,11.8577,-1.5404
Ga2TcIrPd,39.0853,34.5918,-4.4936
HoWO5,13.9015,13.3348,-0.5667
Sm19(Ho3Tm2)2,26.8441,27.8391,0.995
Cs2AcMoO6,18.6903,19.3562,0.6658
Ti2CdCu,9.788,11.8487,2.0607
LiYTi,30.7073,22.8818,-7.8255
Tc2OsW,130.2612,106.3578,-23.9033
NaSb3Os,42.0068,35.7806,-6.2262
Sm19(Ho3Er2)2,26.6674,27.7385,1.0711
Ac2PmMoO6,13.4352,15.9617,2.5265
Ti(CdAg)2,18.8681,17.8132,-1.0549
Y2V2O7,38.0407,29.7604,-8.2802
YVO2,45.66,36.6261,-9.0338
Ac3Sb4Pd7,35.7923,33.9088,-1.8835
Y3AgN,15.1654,14.6361,-0.5293
Tl2CdMoO6,20.1111,19.9965,-0.1146
La(Fe5Si)2,0.0,0.0,0.0
Ce3Ga5Ni6,15.1402,14.4096,-0.7306
Pm2Hf3Ge4,49.4917,37.1652,-12.3265
Th3Sc7Ir4,38.1771,31.8852,-6.2919
Ho3Sc7Ir4,30.065,23.585,-6.48
La3(As2Rh)2,31.4757,24.0888,-7.3868
TlTeIr,46.4998,46.6187,0.1188
AcMg2(GaAg)2,20.9824,20.4778,-0.5046
CeSm12Er7,26.7936,28.2349,1.4413
Np3(As2Rh)2,38.1487,35.8966,-2.2521
LiSmB14,0.0,0.0,0.0
Zr5Au4,68.5888,61.2195,-7.3693
LiMnNiPd,56.257,50.7188,-5.5383
TbErTi,20.5682,23.5719,3.0037
MnFeIr2,49.5445,46.9356,-2.6089
Ac2MgSi3Ag4,30.1822,26.4395,-3.7427
KFe2Ir,14.7217,16.6123,1.8906
LiAcMgAg3,23.9973,22.1417,-1.8557
Sr2LaP,20.0401,18.6546,-1.3855
PaCd2MoO6,17.6656,17.1662,-0.4995
YO2,20.1442,3.8648,-16.2793
AcMg(AgSn)2,28.1356,27.1881,-0.9475
AcMg4Ag,15.1509,15.7044,0.5535
Sr2LaP,20.0306,18.6546,-1.376
MnCrIrS,45.1436,38.0454,-7.0982
CaHgMo,7.5957,9.3069,1.7112
SrIn4Te7,28.3928,28.4966,0.1037
Ho12Tm7Bi,30.5776,31.6939,1.1163
HfRe2Cl,49.5957,44.5564,-5.0393
Er3Sc7Ni4,11.2632,12.2992,1.036
Ho3Sc7Ni4,11.0393,12.0606,1.0213
LuCd2In,22.7807,24.5241,1.7434
Cd2SbMoO6,22.4741,19.7539,-2.7202
In12Sn7Au,21.6012,22.4222,0.821
Nd4Pt6O19,21.0785,16.7823,-4.2962
TlIn12Sn7,21.7979,22.5324,0.7345
Nd4Hf6O19,30.5693,22.8831,-7.6862
Cs4SnI7,22.1469,22.597,0.4501
Nd4Ta6O19,9.7275,10.5588,0.8313
Tb3Si2(HC)2,25.2878,20.4724,-4.8154
AcMg11Ag,9.4538,9.8013,0.3475
Y4Ga2O,14.35,13.7457,-0.6043
Ac4PmTe7,46.6106,46.3055,-0.3051
Li4Ga3Ag4,13.68,11.9491,-1.7309
Tl3(Pb2Au)2,50.8156,51.6352,0.8196
Y3PbO,34.9577,27.3701,-7.5876
ZrFe6P,12.4202,11.9256,-0.4946
BeCdBr,12.0493,11.9949,-0.0544
CuTe2P,16.7805,15.9335,-0.847
Sm4Tm3Se8,36.9158,32.6194,-4.2965
TbPaS6,53.6732,42.4709,-11.2023
Sn3(PbSe2)4,43.5177,38.626,-4.8917
Tl7In12Sn,30.8311,31.4373,0.6062
Tb3(ThSe2)4,46.9651,42.8878,-4.0773
PmHfNiIr,54.1024,46.6552,-7.4472
YGaPbO4,22.8523,19.6986,-3.1537
MnFeMo,51.4628,39.9785,-11.4842
YGaO2,40.2652,34.0575,-6.2076
Ag3AsP4,15.2498,13.2354,-2.0145
Th4Pa3Se8,55.3527,51.0469,-4.3058
Li4La3Ge4,16.9517,13.8325,-3.1192
Cs2LiBeSb2,20.511,19.1595,-1.3515
Y2ZrO,51.1037,44.7301,-6.3736
BaGa3Ru,0.0,0.343,0.343
Zr2Ru2Rh,55.2211,46.9264,-8.2947
AcCeOsBr,34.9542,38.3247,3.3705
Na2Sn3,19.4858,18.6541,-0.8318
NpOsO5,6.1746,10.4782,4.3036
Cd2MoRhO6,16.7845,14.5527,-2.2319
Li4In3Bi4,26.5452,26.0279,-0.5173
Ho2TmMoO6,18.7392,15.3546,-3.3845
YThC2,59.6614,49.9906,-9.6708
HfTiCo5,35.2478,28.3971,-6.8507
Cd2MoRuO6,15.989,13.934,-2.055
Pu2Zn3Si,30.4732,30.9935,0.5203
Y(HoAl3)2,16.066,15.7591,-0.3069
Li4Tl3In4,22.8502,22.0458,-0.8044
LiTb2Ge4Pd3,13.6714,15.3524,1.681
CeGdErAg,28.8371,29.4225,0.5854
NaZnMo3,18.1673,18.5666,0.3992
TiFeCo5,24.8359,20.1199,-4.716
CsPO3,0.0,0.0,0.0
PmTl2MoO6,20.0153,20.3953,0.3799
PrTl2MoO6,20.2285,18.8182,-1.4102
TbTl2MoO6,20.173,20.5789,0.4059
Pr2MoPbO6,17.6204,14.6485,-2.9719
TcAg3,35.175,29.0822,-6.0928
Cs(MgTl5)2,41.33,41.8445,0.5145
TcHgAs,35.3786,30.626,-4.7525
Pr3Th5S8,46.2492,39.8671,-6.3821
Pa4Si6Au5,33.108,32.5763,-0.5317
AcTm2MoO8,15.3835,16.3683,0.9848
Pr5Np3S8,38.2813,31.8977,-6.3836
SmScMoO6,39.2987,35.1019,-4.1968
AcCeLuGa,32.9317,35.4128,2.4811
ScIrO5,42.5419,39.0535,-3.4885
PmPuTeI,39.597,40.4626,0.8655
Pr5Th3S8,37.3471,30.9194,-6.4276
Pa2ReTc,66.7992,66.3346,-0.4647
SrY4Se5,30.0635,25.285,-4.7785
Ba2ScMoO6,24.8765,22.145,-2.7315
CrTc2O,44.5976,35.8186,-8.779
CrCdCu,13.6206,12.458,-1.1627
AcPaC2,63.3786,55.7177,-7.6609
Pm5(PrEr)4,17.1145,18.5645,1.45
Pm4Pr5Er4,14.8393,16.2676,1.4283
PuTe2PdO,37.1285,36.5249,-0.6036
TcPt3,68.7578,50.1123,-18.6456
Rb2ScMoO6,33.3203,29.3252,-3.9951
Ba4Li2I,5.4911,5.5894,0.0983
Li(PrNi8)2,7.7051,8.3956,0.6905
KFe2Se,15.4675,13.3896,-2.0779
Li(NdNi8)2,7.6641,9.4743,1.8102
La2Mg16Hg,7.5103,6.5893,-0.921
Li(CeNi8)2,14.576,12.6021,-1.9739
Ac2LaMg16,11.6223,11.6272,0.0049
Li(PuCu8)2,13.2727,14.5523,1.2796
SrPa(MoO4)2,18.8542,18.7324,-0.1218
Sm2ScMoO6,28.8355,27.3155,-1.52
Sr2MgHg10,1.2375,1.7033,0.4658
Os3Se,19.5546,22.362,2.8074
Pr2Y4Ho,11.7234,13.0856,1.3622
Rb5(SbPb)4,30.4387,28.0881,-2.3506
Pm2Mg16In,5.749,6.4483,0.6993
HoNpAu2,47.8342,50.268,2.4338
Tb2Mn16Fe,87.1344,70.0885,-17.0458
Ac2NdMg16,10.1964,11.0262,0.8298
AcMgZnAg,26.9334,26.1179,-0.8155
La2Mg16Bi,10.3741,9.4199,-0.9542
NpScO5,45.072,41.3812,-3.6908
BiMo2Os,32.0818,30.5233,-1.5585
NpScTc4,99.4539,84.2371,-15.2168
AcMgAgSn,29.4433,29.6315,0.1882
Li5(Tb2Hg3)2,7.5637,7.8439,0.2803
K16Rb12Na,8.2863,6.7594,-1.5269
Sr4Tl5Ag6,30.2883,28.2543,-2.0339
Dy2Mn16Co,87.0884,69.9929,-17.0955
Tm(Mn5Fe)2,71.9554,57.0856,-14.8697
SrTl2MoO6,14.3999,13.93,-0.4699
Hf3(BeGa2)2,51.2548,37.8422,-13.4126
AcMg2CdAg4,26.595,24.19,-2.405
Er2Mn16Os,88.9647,72.1928,-16.7719
AcMgAgGe,26.5776,26.8547,0.2771
Tm3(BeGa2)2,15.3833,16.1555,0.7722
Dy2Mn16Os,88.7662,71.9966,-16.7696
Dy2Mn16Re,88.6769,71.9521,-16.7248
Sr4Pb5Au6,36.0965,37.348,1.2515
IrRhO5,7.1684,8.4968,1.3284
Ho2Mn16Fe,87.3028,70.2629,-17.0399
Sr4Hg5Au6,19.556,20.7025,1.1466
Tl16Hg12Pd,28.5185,28.8005,0.282
Tb4Zn5Si6,11.6212,10.5477,-1.0736
TbPmSmTh,35.6401,38.8777,3.2376
UMo(PbO3)2,24.2778,24.6791,0.4013
DyYGe2,16.6328,17.0146,0.3818
NdSmY2N4,36.0531,32.8594,-3.1936
Cu(GeMo)2,13.7762,12.1848,-1.5914
ZnSe2Cl,27.5004,22.8105,-4.6899
LiSmThOs,38.4555,39.9998,1.5443
BaY2Ti,50.698,40.8889,-9.8091
HgMoAs2,9.3251,10.842,1.5169
PmTmTlPd,30.4855,33.2419,2.7564
Th2UCo4P3,31.756,29.1235,-2.6326
Ba(YTi)2,37.6154,29.504,-8.1115
TePt2SeI,59.5647,46.1149,-13.4498
BaInRu2,13.9072,16.2751,2.3679
Pr5(ScIn)4,7.0647,6.9098,-0.1548
AgTePtI2,42.8215,35.3445,-7.4771
Rb3In5Hg6,5.7807,6.3492,0.5685
Rb3In6Hg5,7.0881,7.6932,0.605
TlMoO2F,26.8883,25.335,-1.5533
CePmGdZr,44.5553,42.8917,-1.6637
SrLa2P,29.5433,24.5747,-4.9686
Te2PtI6,34.5076,31.3107,-3.1969
Li4Tl3Ag4,25.2691,23.3992,-1.87
Li3(MgTl)4,19.4331,20.4132,0.9802
Sr2InAg,16.6155,16.7079,0.0924
Na2Ga10Pb,11.551,12.6404,1.0893
Li4Zn3Cu4,4.5989,5.7864,1.1875
PIrPt,54.1781,43.5138,-10.6643
Ca3(AcGa2)2,15.9388,17.8728,1.934
Ti5Bi2Au,19.9469,19.1592,-0.7878
OsRhWAu2,97.6332,80.6582,-16.975
Pm5(PrY)4,13.2736,14.1933,0.9197
Pr2Cu3Ni2,11.5909,10.1661,-1.4247
K2SbRu,17.537,16.457,-1.08
Ag2MoPbO4,24.5198,22.0863,-2.4335
Na(AcHg5)2,10.4406,10.7053,0.2647
Sr3Si4Pd7,24.8898,20.1241,-4.7656
Tb3Si4Au7,33.0006,32.17,-0.8306
Li4Cu4Ge3,4.9771,6.2409,1.2637
Sr2HfIr,58.7469,44.7772,-13.9696
Sm3Si4Au7,32.6569,31.8144,-0.8426
Tm3Si4Au7,33.904,33.0627,-0.8413
Ho3Th5Sb8,47.4068,45.705,-1.7018
PrYHo3,15.0768,19.0718,3.995
Pr4YHo4,13.3628,14.3974,1.0346
Ac2MgAg,41.0689,41.3305,0.2616
Sr4Al5Ge6,17.3743,14.0109,-3.3633
Zn2SbAu,26.917,26.0684,-0.8486
Yb3H3W,16.8198,18.3044,1.4845
PrY2Ho3,13.6742,15.9881,2.3139
Sm5(ThSc)4,31.5591,33.1712,1.6121
Tb4Sm5Sc4,19.409,20.9836,1.5746
SrLaP2,17.0219,15.3178,-1.7041
Tl16AgHg12,28.9976,29.0115,0.0139
Al(Zn3Ga4)4,8.0987,8.4655,0.3667
Ag(Hg3Pb4)4,30.0069,30.2382,0.2313
In16AgSn12,20.6534,21.0511,0.3977
Cd12AgHg16,8.8927,8.8641,-0.0286
Ca16Al12Zn,4.4933,5.0284,0.5351
Cd12In16Ag,19.9862,20.1621,0.1759
In16AgHg12,11.9248,11.9927,0.0679
Al(In4Ga3)4,14.5726,15.1336,0.561
Al(Tl4In3)4,36.3804,36.8962,0.5158
Hf3(Be2Ga)2,49.4478,36.3426,-13.1052
Pr5(Y6Ho)2,11.4744,12.2267,0.7523
Tl16HgAu12,47.6057,48.0978,0.4921
Zr3(Be2Ga)2,34.2589,30.3908,-3.8681
Al(Tl4Hg3)4,28.0731,28.335,0.2619
Zn(CdRu)2,11.8207,15.2801,3.4594
Sr3Cd4In7,20.1525,18.8318,-1.3208
TbPmPtAu,46.0225,41.721,-4.3015
Pr5YHo8,16.7755,17.508,0.7325
Tl16Hg12As,28.2647,28.5182,0.2535
Pm2Pr(Sm2Er)3,23.5979,24.9193,1.3214
Na(Zn5Pt)2,19.0435,16.044,-2.9996
LiTh2Ge4Pt3,42.9383,36.5951,-6.3432
Sr3Hg7Au4,15.8175,16.4948,0.6773
La5Tb3Sb8,42.3546,35.574,-6.7806
BAuC,52.6368,44.6041,-8.0328
Ac5Ge2PO,35.3641,37.3149,1.9508
Tb4Er5Sc4,21.0798,22.7146,1.6348
Ti2NbRu2,27.4456,26.2867,-1.1589
Tb5(ErSc)4,20.8663,22.4908,1.6244
La5Th3Sb8,49.8149,43.1575,-6.6574
SrNbBr,42.4045,36.3006,-6.1039
Pr4Y3Ho4,13.5805,14.1545,0.574
HoTcO5,11.2174,9.4636,-1.7538
UCo2MoP2,27.2461,23.9348,-3.3112
Y3HoBi4,35.16,37.2834,2.1234
Dy5(YSc)4,16.399,18.0124,1.6134
Tl(Cd3Hg4)4,9.5516,9.8379,0.2864
Na2InGa10,8.9362,9.6552,0.7191
Tm5(ScTl)4,28.7466,30.2496,1.503
Ac2Mg2Ag3,32.4114,30.8286,-1.5828
SbAsPd6,20.627,21.0142,0.3872
ZrSbAs2,40.6259,35.7151,-4.9108
Be4Cu2Pt3,37.0367,26.8376,-10.1991
Pr4As6Au5,29.4059,24.6333,-4.7726
Tl4Cd5As6,21.1366,22.2639,1.1273
Th4As6Pd5,20.054,22.5439,2.4898
YReAg,28.8628,29.4939,0.6311
Ac4MgAg3,44.1301,42.6026,-1.5275
Ba4Te3Br2,14.7332,15.1318,0.3985
Ba3Sr7In4,12.1657,13.096,0.9303
SrPtSe2,49.6296,39.2108,-10.4188
PuTiO5,9.0755,11.2984,2.2229
Ba(NaIn2)2,18.1095,17.7863,-0.3232
CaNi2P,14.9306,13.3087,-1.6219
Ba4Pt2Br3,23.3184,18.1234,-5.195
Ca4Cu5As6,7.2342,5.5996,-1.6346
Nd2Zr3Ge4,34.6445,31.627,-3.0176
AcMg2InAg4,26.6723,24.2978,-2.3746
TmPu2ScS4,53.822,47.3576,-6.4644
CeVO5,14.4877,12.0927,-2.395
Y3Ho2ScBi6,36.2027,36.9212,0.7184
Cs3TaCo,41.9376,33.4652,-8.4724
Na5Y(WO4)4,8.8991,9.4348,0.5357
Na(In4Sn3)4,20.3995,20.813,0.4135
NpVO5,27.0042,24.0183,-2.9858
CaAc(MgAg2)2,24.7418,22.4061,-2.3357
ReMoPO2,39.6949,34.1586,-5.5363
Ac2MgGaAg6,32.64,29.3415,-3.2985
Al(CuO2)3,2.9328,3.6047,0.672
Pr2Ga3Ag5,15.0341,12.0618,-2.9722
PrCu2F8,5.3928,6.308,0.9151
TaHgAu,22.7877,27.6907,4.9031
Y2Au,18.4957,15.8847,-2.611
Rb2TlIn10,17.1322,17.7927,0.6605
Rb2Cd10In,15.5479,16.0374,0.4895
Pr12Tl5Bi2,15.8582,16.917,1.0588
InMoP2O,23.1132,18.0927,-5.0205
K3Hg2Cl7,4.2496,3.9406,-0.309
Cd2InTe,23.0209,24.9819,1.961
Zr2MoP,61.7135,51.1798,-10.5337
Pr4Y3Er2,5.1631,6.5622,1.3991
NaMn,0.0,0.0,0.0
Cd12In16Ge,19.2443,19.6463,0.4019
In12GaPb16,37.5437,38.068,0.5244
In16Ga12Pb,16.2777,16.789,0.5113
In16GaSn12,19.8579,20.5265,0.6686
NpInOs,35.589,40.5,4.9109
CePmNdGd,26.1019,28.8596,2.7577
Cd12GaHg16,8.0951,8.348,0.2529
AcMgAgPd,28.5337,28.6905,0.1568
LiPr2(SiNi4)3,10.472,9.4786,-0.9934
AcPuInSn,43.9842,46.3442,2.3601
ScTaV,102.3543,82.7798,-19.5745
TiGa2Fe,11.9777,10.9498,-1.0279
LiPa2(MnN3)2,30.2846,26.7589,-3.5257
Cd4In5Hg6,10.3812,11.1858,0.8047
Ac2Mg(SiNi4)3,14.0716,14.5,0.4284
Na16CdGa12,17.6529,15.5179,-2.135
GaSnAu5,37.9078,39.0077,1.0999
Sr4Cu5As6,10.3674,8.2043,-2.163
Na16Ga12Ge,17.3123,15.193,-2.1194
Na16Cd12Cu,21.6926,19.3196,-2.373
Tb2Tc3Mo,57.7117,51.0365,-6.6752
Pr4Ho2Tm3,9.8459,12.0009,2.155
MnFeRe2,55.9217,48.0771,-7.8446
Tl4Cu5Se6,31.3023,28.0529,-3.2494
ErTl3Te2O9,18.056,17.5656,-0.4904
Tl16In12Au,37.8837,38.3676,0.4839
Sn4Te2Br3,22.0428,22.7264,0.6836
SmYGeAu,25.4206,25.9682,0.5476
Cu(ReP)2,43.149,35.5016,-7.6473
LiNp2As4Pt3,44.4272,37.787,-6.6402
In12SnPb16,37.9642,38.5107,0.5465
Tl16In12Sn,36.9724,37.486,0.5136
Tl16In12Sb,37.8044,37.9872,0.1827
Rb(TlPb5)2,48.3898,48.9161,0.5262
Rb(TlIn5)2,23.2241,23.6986,0.4745
Rb(BiPb5)2,48.9697,49.5598,0.5901
Ba2TmCdO5,0.0,0.4155,0.4155
Er5Sc3Se8,32.5868,29.0214,-3.5654
NpHgPb,41.0106,43.1358,2.1252
In16Sn12Pb,21.3794,22.0729,0.6934
In16SnPb12,33.4648,34.0567,0.5919
Tl(In4Sn3)4,21.3187,21.9271,0.6083
Tl16InSn12,37.3031,37.9843,0.6812
In16Sn12Bi,21.4525,22.1354,0.6829
SrLaP,23.03,19.3268,-3.7032
YBeGe,13.0179,12.5682,-0.4497
Sr2YTe,22.6186,20.9902,-1.6283
Sr3Hg6Bi5,19.6958,20.705,1.0092
ZrTaO5,0.0,0.0,0.0
Zr6GaAu3,67.0776,59.901,-7.1767
S5OF,38.632,29.1057,-9.5264
Pu4Sb6Rh5,44.5361,40.0396,-4.4964
Sr4In5Ge6,10.2597,11.4839,1.2242
Tm5Sc3Bi8,37.1085,38.7164,1.6079
Ac4In5Ge6,22.8191,24.5336,1.7145
U4Ge6Rh5,30.2685,29.9226,-0.3459
Sr3LaP,18.8894,16.8509,-2.0385
Sr4Cd5Ge6,13.1113,11.9879,-1.1234
Sr3In5Sn6,15.2213,16.5122,1.2909
Sr3In6Pb5,26.7981,28.395,1.5969
Na3Sm3MoO8,14.0666,13.1296,-0.937
Pr7Dy12Er,16.4476,17.412,0.9643
Sr3Tl5Cd6,29.3623,28.1906,-1.1717
Pa4Ge6Pd5,20.381,23.0043,2.6233
Sr3In6Bi5,27.385,28.6039,1.2188
U4Ge6Pd5,20.6584,23.1546,2.4961
Pu6As4H5,22.0936,23.839,1.7454
Np4Ge6Pd5,20.6492,23.1016,2.4523
SrLaP2,17.9037,15.3178,-2.5859
Tm3Sc5Bi8,33.9399,35.6324,1.6925
TmAlIn,5.3468,11.1124,5.7656
CaTaP,34.3544,32.1289,-2.2255
Pm4PrTe7,31.0135,30.8287,-0.1848
TcPd4Pt7,65.826,51.2896,-14.5364
Sm4DyTe7,33.7857,33.5805,-0.2052
Ba4In5Sn6,11.0155,12.4839,1.4685
Sm4TmTe7,34.0679,33.8573,-0.2105
Pr4PuTe7,27.621,27.4815,-0.1395
Cs(K3Rb4)4,6.8596,5.623,-1.2366
K12Rb16Ba,6.0408,4.7679,-1.2729
Tl4In5Sn6,25.4571,26.4074,0.9503
Tl4In5Bi6,38.9323,39.7119,0.7796
Pr4ErTe7,23.9993,23.8019,-0.1974
K(Tl4Pb3)4,50.1939,50.6593,0.4654
K4Cd5Bi6,28.8856,29.4811,0.5955
Pr4DyTe7,23.8281,23.6353,-0.1929
Mg4Zn3Ga4,6.6938,7.0871,0.3933
Ac4CeTe7,46.643,46.3206,-0.3224
TiCuNi5,8.2868,9.0166,0.7298
Rb3Pr3MoO8,9.4374,5.8399,-3.5974
SbPSe2,24.0254,19.9568,-4.0687
PRh5Pb2,37.7362,30.9091,-6.8272
Sb2PSe,22.6235,19.4101,-3.2135
Ti7Pd4Rh,12.547,13.2884,0.7414
Ti4Zn7Cu,6.6571,8.3811,1.7241
CeSm4Y7,18.6341,20.4472,1.8131
Y4TmTe7,30.3692,30.1671,-0.202
TbY4Te7,30.0197,29.8258,-0.1939
TlBi4Pb7,53.1186,53.7566,0.638
Y2HoZn4,14.4859,13.5482,-0.9377
Pr3GeSb,0.0,0.0,0.0
TmHfIrRu,62.0188,50.4233,-11.5955
Tm(Mn5Si)2,72.4246,56.7804,-15.6443
Pa(Mn5Si)2,74.8464,59.3475,-15.4989
Sm(Mn5Si)2,72.0747,56.3137,-15.7611
Pr3(NdY2)2,5.7014,7.8037,2.1022
ZnCdAg5,26.257,21.7817,-4.4753
BaHg2Os,10.7718,12.1538,1.382
La2TmHg,29.2977,24.8682,-4.4295
Ac4Nd7Y,37.081,39.6599,2.5789
Tb2SmYBi5,40.6383,41.8738,1.2355
La8Cr,47.6418,35.2388,-12.403
Li4Cu5Se6,17.3224,13.7098,-3.6126
K4Zn5Sb6,20.8425,18.3253,-2.5172
Te3Rh5,40.4528,30.8228,-9.6299
Li(In4Ga3)4,14.6212,15.0187,0.3975
Al4CuAg,9.3447,8.8975,-0.4472
Li(Ca4Al3)4,4.4586,5.1251,0.6665
PuInMoO6,13.4143,13.5782,0.1639
In2SnMoO8,31.6638,26.8475,-4.8163
AgRu3,0.0,4.3715,4.3715
Li16MgZn12,3.4433,3.8467,0.4034
Li(Tl4In3)4,36.425,36.7244,0.2995
Ba(Sr4Li3)4,8.2348,8.4766,0.2418
OsC,42.8679,40.1123,-2.7556
NbPOsO2,44.6217,37.0044,-7.6173
LiYSb2,20.2665,19.6393,-0.6271
Sm4YTe7,32.6532,32.4474,-0.2057
HfZrIrRu,78.9684,63.3012,-15.6673
Ba(SrHg5)2,0.7557,1.443,0.6874
UPa2P,51.7584,55.8108,4.0524
Li5(Dy2Hg3)2,7.7837,8.0709,0.2872
Ce(Nd6Dy)2,20.547,22.2979,1.7509
Li5(Ca2Au3)2,16.9146,17.9575,1.0429
Ba4Li5Au6,18.1484,18.2074,0.059
Cs2K16Na,13.9935,12.3254,-1.6681
Li5(Ce2Pt3)2,36.5065,27.5802,-8.9264
Li5(Pr2Ag3)2,8.0866,6.2993,-1.7873
Li5(Ce2Au3)2,21.2436,22.6906,1.447
Li5(Pu2As3)2,15.4496,17.1671,1.7175
Li5(Dy2Au3)2,22.0084,23.63,1.6216
Li5(Ca2Hg3)2,2.4394,2.4862,0.0467
Li5(Ac2Au3)2,32.0363,33.4338,1.3975
Li5(Ce2Pb3)2,23.501,24.9096,1.4087
Cs2Na16Ca,23.5738,19.7527,-3.8211
Li5(Th2Au3)2,31.8398,33.8272,1.9874
Ce(HoTm6)2,25.6119,27.7619,2.15
Te3Au,34.3486,34.2896,-0.059
Pr3HoPb3,19.4928,22.7072,3.2143
Pr(SmPd)3,11.4967,14.5763,3.0797
Pr3HoIr3,13.0649,17.7495,4.6846
Tm3(TaC2)2,44.8206,38.0595,-6.7611
Tb12CeDy2,22.1147,24.2353,2.1206
SrHf2Ir,90.7531,66.5097,-24.2433
Sr2Cd10Hg,17.3226,16.6385,-0.6841
KFeSe,20.3362,17.7201,-2.6161
Pr(Er2Tm)3,22.3637,24.869,2.5053
HfTiNi5,27.6654,22.0242,-5.6412
LaTlInAg,38.1101,34.1826,-3.9275
CsAs2PbO8,7.6805,8.8263,1.1458
RuPb3,30.4489,34.6345,4.1856
Sr16Mg12In,9.151,9.6088,0.4579
Os3Ru,3.5529,13.9836,10.4306
Mg16Al12Cu,3.5333,3.9986,0.4653
PaSiP2,26.0321,27.109,1.0769
Cs2Na16Mg,23.4522,19.6074,-3.8448
Pr2U2Ni15,14.5254,15.2768,0.7513
Cs2As2PbO6,10.1361,11.9171,1.781
Zr3(PaC2)2,74.0362,61.0768,-12.9594
RuW3,7.5644,16.2819,8.7176
Sc2SiPt,44.7543,35.8755,-8.8788
NdTiSb,17.8635,20.0571,2.1936
Li5(Ac2Pt3)2,47.4575,38.518,-8.9395
Pr2CuNi16,8.0498,8.8657,0.8159
Pr6Ge2O,0.0,0.0,0.0
Li5(Pm2Au3)2,21.323,22.8448,1.5219
Na3(AlAu)4,24.6402,24.3423,-0.2979
YBeGa,12.0642,10.306,-1.7582
Li5(Pm2Pb3)2,23.6295,25.1054,1.4758
Li5(La2Pt3)2,43.7913,30.6672,-13.1241
Ce(SmTh6)2,51.3491,53.6093,2.2601
Li2La(NdSi)2,24.4838,22.4458,-2.038
Nd5Pa3Se8,42.8673,39.3634,-3.504
TaOsPt2,63.9923,54.0442,-9.9481
Ce(Sm6Dy)2,20.8894,22.7251,1.8357
Tb2GaNi16,8.2167,10.1266,1.9099
Li5(Pr2Au3)2,13.45,14.9098,1.4598
TiNbRu5,32.5614,30.665,-1.8964
Ac2Mg(SiAu4)3,41.3282,41.2832,-0.0449
Na3(BiPd)4,32.7917,33.0593,0.2676
Ca2In4Pb3,27.2522,28.2926,1.0404
HoCoP,21.5811,19.6298,-1.9513
ZrVSb6,62.0175,51.4924,-10.5251
Ca2La3Pr4,17.6236,12.6058,-5.0178
Ca3(AgGe2)2,12.2997,11.9349,-0.3648
Na3(SbPt)4,55.18,42.1409,-13.0391
RbYAu2,23.8264,26.4635,2.6371
Ce2Zn10Cd,9.2389,10.6408,1.4019
Mg4Ni5P6,5.3094,4.368,-0.9414
La2Zn10Cd,13.0887,11.9477,-1.141
Ce4Mg5Pb6,24.3494,26.0387,1.6893
Ca4Mg5Ge6,2.1608,3.8235,1.6628
Na4Ac3Pb4,45.3552,44.7231,-0.632
PrHfIrPd,49.4952,41.8989,-7.5964
AsP2,17.6597,13.9055,-3.7542
Hf2IrRuO,75.7116,56.5393,-19.1723
